PLZ,quantity,name,color,price,total
24143,4,Fuga,red,41.47,165.89
24143,2,Deleniti,green,98.27,196.55
24143,1,Deleniti,pink,160.81,160.81
24143,3,Deleniti,blue,103.63,310.9
24143,4,Fuga,red,41.47,165.89
24143,4,Explicabo,blue,524.19,2096.77
59302,2,Expedita,red,614.76,1229.52
59302,2,Expedita,red,614.76,1229.52
59302,1,Expedita,red,614.76,614.76
59302,2,Expedita,red,614.76,1229.52
59302,1,Expedita,red,614.76,614.76
59302,4,Fuga,pink,62.21,248.83
59302,2,Expedita,red,614.76,1229.52
59302,1,Expedita,red,614.76,614.76
59302,4,Fuga,pink,62.21,248.83
59302,2,Explicabo,blue,524.19,1048.38
37269,1,Deleniti,blue,103.63,103.63
37269,1,Deleniti,blue,103.63,103.63
37269,2,Deleniti,black,89.34,178.68
37269,1,Deleniti,blue,103.63,103.63
37269,2,Deleniti,black,89.34,178.68
37269,2,Deleniti,pink,160.81,321.62
37269,1,Deleniti,blue,103.63,103.63
37269,2,Deleniti,black,89.34,178.68
37269,2,Deleniti,pink,160.81,321.62
37269,2,Deleniti,blue,103.63,207.27
37269,1,Deleniti,blue,103.63,103.63
37269,2,Deleniti,black,89.34,178.68
37269,2,Deleniti,pink,160.81,321.62
37269,2,Deleniti,blue,103.63,207.27
37269,1,Expedita,blue,594.27,594.27
66787,1,Explicabo,green,497.08,497.08
25573,1,Expedita,red,614.76,614.76
25573,1,Expedita,red,614.76,614.76
25573,4,Fuga,red,41.47,165.89
25573,1,Expedita,red,614.76,614.76
25573,4,Fuga,red,41.47,165.89
25573,2,Fuga,green,38.02,76.03
48356,3,Explicabo,black,451.89,1355.67
48356,3,Explicabo,black,451.89,1355.67
48356,1,Explicabo,black,451.89,451.89
48356,3,Explicabo,black,451.89,1355.67
48356,1,Explicabo,black,451.89,451.89
48356,4,Fuga,green,38.02,152.06
48356,3,Explicabo,black,451.89,1355.67
48356,1,Explicabo,black,451.89,451.89
48356,4,Fuga,green,38.02,152.06
48356,1,Fuga,red,41.47,41.47
48356,3,Explicabo,black,451.89,1355.67
48356,1,Explicabo,black,451.89,451.89
48356,4,Fuga,green,38.02,152.06
48356,1,Fuga,red,41.47,41.47
48356,2,Deleniti,pink,160.81,321.62
13086,4,Fuga,red,41.47,165.89
66780,1,Expedita,blue,594.27,594.27
66780,1,Expedita,blue,594.27,594.27
66780,1,Deleniti,black,89.34,89.34
10557,2,Expedita,blue,594.27,1188.54
10557,2,Expedita,blue,594.27,1188.54
10557,2,Explicabo,pink,813.4,1626.8
10557,2,Expedita,blue,594.27,1188.54
10557,2,Explicabo,pink,813.4,1626.8
10557,4,Deleniti,green,98.27,393.1
45475,4,Explicabo,green,497.08,1988.32
45475,4,Explicabo,green,497.08,1988.32
45475,3,Explicabo,red,542.27,1626.8
07389,1,Fuga,green,38.02,38.02
07389,1,Fuga,green,38.02,38.02
07389,1,Deleniti,red,107.21,107.21
07389,1,Fuga,green,38.02,38.02
07389,1,Deleniti,red,107.21,107.21
07389,1,Deleniti,black,89.34,89.34
07366,1,Deleniti,blue,103.63,103.63
07366,1,Deleniti,blue,103.63,103.63
07366,1,Fuga,red,41.47,41.47
07366,1,Deleniti,blue,103.63,103.63
07366,1,Fuga,red,41.47,41.47
07366,3,Fuga,green,38.02,114.05
07366,1,Deleniti,blue,103.63,103.63
07366,1,Fuga,red,41.47,41.47
07366,3,Fuga,green,38.02,114.05
07366,2,Fuga,black,34.56,69.12
07366,1,Deleniti,blue,103.63,103.63
07366,1,Fuga,red,41.47,41.47
07366,3,Fuga,green,38.02,114.05
07366,2,Fuga,black,34.56,69.12
07366,1,Expedita,black,512.3,512.3
22397,2,Explicabo,green,497.08,994.16
22397,2,Explicabo,green,497.08,994.16
22397,3,Deleniti,red,107.21,321.62
22397,2,Explicabo,green,497.08,994.16
22397,3,Deleniti,red,107.21,321.62
22397,2,Fuga,red,41.47,82.94
22397,2,Explicabo,green,497.08,994.16
22397,3,Deleniti,red,107.21,321.62
22397,2,Fuga,red,41.47,82.94
22397,2,Expedita,black,512.3,1024.6
22397,2,Explicabo,green,497.08,994.16
22397,3,Deleniti,red,107.21,321.62
22397,2,Fuga,red,41.47,82.94
22397,2,Expedita,black,512.3,1024.6
22397,1,Explicabo,red,542.27,542.27
67433,4,Fuga,black,34.56,138.24
67433,4,Fuga,black,34.56,138.24
67433,4,Expedita,green,563.53,2254.12
07333,3,Deleniti,black,89.34,268.02
07333,3,Deleniti,black,89.34,268.02
07333,1,Deleniti,pink,160.81,160.81
66903,1,Explicabo,green,497.08,497.08
66903,1,Explicabo,green,497.08,497.08
66903,1,Expedita,pink,922.14,922.14
03116,3,Deleniti,blue,103.63,310.9
03116,3,Deleniti,blue,103.63,310.9
03116,4,Expedita,pink,922.14,3688.56
94351,4,Deleniti,blue,103.63,414.54
94351,4,Deleniti,blue,103.63,414.54
94351,4,Expedita,blue,594.27,2377.07
66128,1,Explicabo,blue,524.19,524.19
12307,2,Fuga,red,41.47,82.94
12307,2,Fuga,red,41.47,82.94
12307,1,Expedita,red,614.76,614.76
12307,2,Fuga,red,41.47,82.94
12307,1,Expedita,red,614.76,614.76
12307,3,Explicabo,blue,524.19,1572.58
12307,2,Fuga,red,41.47,82.94
12307,1,Expedita,red,614.76,614.76
12307,3,Explicabo,blue,524.19,1572.58
12307,3,Expedita,pink,922.14,2766.42
65760,2,Fuga,red,41.47,82.94
65760,2,Fuga,red,41.47,82.94
65760,1,Fuga,green,38.02,38.02
65760,2,Fuga,red,41.47,82.94
65760,1,Fuga,green,38.02,38.02
65760,2,Explicabo,green,497.08,994.16
66450,3,Explicabo,blue,524.19,1572.58
66450,3,Explicabo,blue,524.19,1572.58
66450,4,Deleniti,blue,103.63,414.54
66450,3,Explicabo,blue,524.19,1572.58
66450,4,Deleniti,blue,103.63,414.54
66450,3,Deleniti,green,98.27,294.82
66450,3,Explicabo,blue,524.19,1572.58
66450,4,Deleniti,blue,103.63,414.54
66450,3,Deleniti,green,98.27,294.82
66450,1,Explicabo,black,451.89,451.89
66450,3,Explicabo,blue,524.19,1572.58
66450,4,Deleniti,blue,103.63,414.54
66450,3,Deleniti,green,98.27,294.82
66450,1,Explicabo,black,451.89,451.89
66450,1,Explicabo,blue,524.19,524.19
48231,3,Explicabo,blue,524.19,1572.58
48231,3,Explicabo,blue,524.19,1572.58
48231,2,Expedita,green,563.53,1127.06
10553,1,Expedita,green,563.53,563.53
12309,3,Deleniti,black,89.34,268.02
12309,3,Deleniti,black,89.34,268.02
12309,2,Explicabo,red,542.27,1084.54
12309,3,Deleniti,black,89.34,268.02
12309,2,Explicabo,red,542.27,1084.54
12309,2,Expedita,red,614.76,1229.52
22527,4,Expedita,blue,594.27,2377.07
22527,4,Expedita,blue,594.27,2377.07
22527,3,Expedita,pink,922.14,2766.42
22527,4,Expedita,blue,594.27,2377.07
22527,3,Expedita,pink,922.14,2766.42
22527,3,Explicabo,black,451.89,1355.67
15898,4,Explicabo,green,497.08,1988.32
15898,4,Explicabo,green,497.08,1988.32
15898,4,Expedita,blue,594.27,2377.07
15898,4,Explicabo,green,497.08,1988.32
15898,4,Expedita,blue,594.27,2377.07
15898,2,Fuga,red,41.47,82.94
15898,4,Explicabo,green,497.08,1988.32
15898,4,Expedita,blue,594.27,2377.07
15898,2,Fuga,red,41.47,82.94
15898,1,Expedita,pink,922.14,922.14
15898,4,Explicabo,green,497.08,1988.32
15898,4,Expedita,blue,594.27,2377.07
15898,2,Fuga,red,41.47,82.94
15898,1,Expedita,pink,922.14,922.14
15898,1,Explicabo,red,542.27,542.27
36088,2,Deleniti,black,89.34,178.68
15306,4,Deleniti,blue,103.63,414.54
12437,1,Deleniti,pink,160.81,160.81
12437,1,Deleniti,pink,160.81,160.81
12437,3,Expedita,red,614.76,1844.28
12437,1,Deleniti,pink,160.81,160.81
12437,3,Expedita,red,614.76,1844.28
12437,1,Expedita,green,563.53,563.53
12437,1,Deleniti,pink,160.81,160.81
12437,3,Expedita,red,614.76,1844.28
12437,1,Expedita,green,563.53,563.53
12437,2,Explicabo,green,497.08,994.16
12437,1,Deleniti,pink,160.81,160.81
12437,3,Expedita,red,614.76,1844.28
12437,1,Expedita,green,563.53,563.53
12437,2,Explicabo,green,497.08,994.16
12437,4,Deleniti,blue,103.63,414.54
25587,1,Expedita,black,512.3,512.3
25587,1,Expedita,black,512.3,512.3
25587,4,Deleniti,black,89.34,357.36
86153,3,Explicabo,black,451.89,1355.67
86153,3,Explicabo,black,451.89,1355.67
86153,1,Deleniti,black,89.34,89.34
86153,3,Explicabo,black,451.89,1355.67
86153,1,Deleniti,black,89.34,89.34
86153,4,Deleniti,pink,160.81,643.25
57572,1,Fuga,green,38.02,38.02
57572,1,Fuga,green,38.02,38.02
57572,4,Explicabo,blue,524.19,2096.77
57572,1,Fuga,green,38.02,38.02
57572,4,Explicabo,blue,524.19,2096.77
57572,2,Expedita,pink,922.14,1844.28
57572,1,Fuga,green,38.02,38.02
57572,4,Explicabo,blue,524.19,2096.77
57572,2,Expedita,pink,922.14,1844.28
57572,2,Deleniti,blue,103.63,207.27
57572,1,Fuga,green,38.02,38.02
57572,4,Explicabo,blue,524.19,2096.77
57572,2,Expedita,pink,922.14,1844.28
57572,2,Deleniti,blue,103.63,207.27
57572,1,Expedita,black,512.3,512.3
88260,2,Deleniti,black,89.34,178.68
88260,2,Deleniti,black,89.34,178.68
88260,2,Expedita,black,512.3,1024.6
88260,2,Deleniti,black,89.34,178.68
88260,2,Expedita,black,512.3,1024.6
88260,2,Fuga,pink,62.21,124.42
88260,2,Deleniti,black,89.34,178.68
88260,2,Expedita,black,512.3,1024.6
88260,2,Fuga,pink,62.21,124.42
88260,1,Deleniti,red,107.21,107.21
88260,2,Deleniti,black,89.34,178.68
88260,2,Expedita,black,512.3,1024.6
88260,2,Fuga,pink,62.21,124.42
88260,1,Deleniti,red,107.21,107.21
88260,4,Expedita,red,614.76,2459.04
65510,3,Explicabo,green,497.08,1491.24
65510,3,Explicabo,green,497.08,1491.24
65510,2,Expedita,green,563.53,1127.06
65510,3,Explicabo,green,497.08,1491.24
65510,2,Expedita,green,563.53,1127.06
65510,4,Explicabo,green,497.08,1988.32
65510,3,Explicabo,green,497.08,1491.24
65510,2,Expedita,green,563.53,1127.06
65510,4,Explicabo,green,497.08,1988.32
65510,1,Explicabo,blue,524.19,524.19
65510,3,Explicabo,green,497.08,1491.24
65510,2,Expedita,green,563.53,1127.06
65510,4,Explicabo,green,497.08,1988.32
65510,1,Explicabo,blue,524.19,524.19
65510,1,Expedita,black,512.3,512.3
24589,3,Expedita,blue,594.27,1782.8
53562,1,Deleniti,red,107.21,107.21
53562,1,Deleniti,red,107.21,107.21
53562,1,Deleniti,black,89.34,89.34
53562,1,Deleniti,red,107.21,107.21
53562,1,Deleniti,black,89.34,89.34
53562,1,Deleniti,black,89.34,89.34
50937,4,Explicabo,pink,813.4,3253.61
51375,3,Deleniti,green,98.27,294.82
51375,3,Deleniti,green,98.27,294.82
51375,3,Deleniti,green,98.27,294.82
51375,3,Deleniti,green,98.27,294.82
51375,3,Deleniti,green,98.27,294.82
51375,1,Deleniti,green,98.27,98.27
51375,3,Deleniti,green,98.27,294.82
51375,3,Deleniti,green,98.27,294.82
51375,1,Deleniti,green,98.27,98.27
51375,2,Fuga,pink,62.21,124.42
51375,3,Deleniti,green,98.27,294.82
51375,3,Deleniti,green,98.27,294.82
51375,1,Deleniti,green,98.27,98.27
51375,2,Fuga,pink,62.21,124.42
51375,3,Fuga,green,38.02,114.05
36205,4,Expedita,blue,594.27,2377.07
36205,4,Expedita,blue,594.27,2377.07
36205,1,Expedita,pink,922.14,922.14
36205,4,Expedita,blue,594.27,2377.07
36205,1,Expedita,pink,922.14,922.14
36205,4,Expedita,pink,922.14,3688.56
01994,2,Explicabo,green,497.08,994.16
79424,4,Explicabo,pink,813.4,3253.61
79424,4,Explicabo,pink,813.4,3253.61
79424,2,Fuga,blue,40.09,80.18
79424,4,Explicabo,pink,813.4,3253.61
79424,2,Fuga,blue,40.09,80.18
79424,4,Deleniti,red,107.21,428.83
79424,4,Explicabo,pink,813.4,3253.61
79424,2,Fuga,blue,40.09,80.18
79424,4,Deleniti,red,107.21,428.83
79424,4,Explicabo,green,497.08,1988.32
79424,4,Explicabo,pink,813.4,3253.61
79424,2,Fuga,blue,40.09,80.18
79424,4,Deleniti,red,107.21,428.83
79424,4,Explicabo,green,497.08,1988.32
79424,3,Deleniti,red,107.21,321.62
38108,2,Expedita,black,512.3,1024.6
54597,1,Fuga,blue,40.09,40.09
54597,1,Fuga,blue,40.09,40.09
54597,3,Fuga,black,34.56,103.68
54597,1,Fuga,blue,40.09,40.09
54597,3,Fuga,black,34.56,103.68
54597,2,Fuga,red,41.47,82.94
28205,4,Expedita,blue,594.27,2377.07
28205,4,Expedita,blue,594.27,2377.07
28205,1,Explicabo,blue,524.19,524.19
28205,4,Expedita,blue,594.27,2377.07
28205,1,Explicabo,blue,524.19,524.19
28205,1,Expedita,red,614.76,614.76
28205,4,Expedita,blue,594.27,2377.07
28205,1,Explicabo,blue,524.19,524.19
28205,1,Expedita,red,614.76,614.76
28205,4,Expedita,green,563.53,2254.12
28205,4,Expedita,blue,594.27,2377.07
28205,1,Explicabo,blue,524.19,524.19
28205,1,Expedita,red,614.76,614.76
28205,4,Expedita,green,563.53,2254.12
28205,1,Fuga,black,34.56,34.56
12105,3,Expedita,black,512.3,1536.9
12105,3,Expedita,black,512.3,1536.9
12105,2,Expedita,blue,594.27,1188.54
13407,4,Expedita,red,614.76,2459.04
13407,4,Expedita,red,614.76,2459.04
13407,1,Expedita,pink,922.14,922.14
13407,4,Expedita,red,614.76,2459.04
13407,1,Expedita,pink,922.14,922.14
13407,1,Expedita,black,512.3,512.3
13407,4,Expedita,red,614.76,2459.04
13407,1,Expedita,pink,922.14,922.14
13407,1,Expedita,black,512.3,512.3
13407,1,Deleniti,pink,160.81,160.81
13407,4,Expedita,red,614.76,2459.04
13407,1,Expedita,pink,922.14,922.14
13407,1,Expedita,black,512.3,512.3
13407,1,Deleniti,pink,160.81,160.81
13407,1,Explicabo,blue,524.19,524.19
66265,1,Explicabo,green,497.08,497.08
66265,1,Explicabo,green,497.08,497.08
66265,4,Explicabo,pink,813.4,3253.61
66265,1,Explicabo,green,497.08,497.08
66265,4,Explicabo,pink,813.4,3253.61
66265,4,Explicabo,blue,524.19,2096.77
66265,1,Explicabo,green,497.08,497.08
66265,4,Explicabo,pink,813.4,3253.61
66265,4,Explicabo,blue,524.19,2096.77
66265,2,Expedita,black,512.3,1024.6
66265,1,Explicabo,green,497.08,497.08
66265,4,Explicabo,pink,813.4,3253.61
66265,4,Explicabo,blue,524.19,2096.77
66265,2,Expedita,black,512.3,1024.6
66265,3,Deleniti,red,107.21,321.62
60388,3,Deleniti,green,98.27,294.82
60388,3,Deleniti,green,98.27,294.82
60388,2,Fuga,red,41.47,82.94
60388,3,Deleniti,green,98.27,294.82
60388,2,Fuga,red,41.47,82.94
60388,3,Explicabo,black,451.89,1355.67
60388,3,Deleniti,green,98.27,294.82
60388,2,Fuga,red,41.47,82.94
60388,3,Explicabo,black,451.89,1355.67
60388,2,Deleniti,green,98.27,196.55
48496,1,Deleniti,green,98.27,98.27
48496,1,Deleniti,green,98.27,98.27
48496,2,Expedita,green,563.53,1127.06
03238,1,Deleniti,green,98.27,98.27
03238,1,Deleniti,green,98.27,98.27
03238,1,Fuga,red,41.47,41.47
03238,1,Deleniti,green,98.27,98.27
03238,1,Fuga,red,41.47,41.47
03238,2,Fuga,pink,62.21,124.42
61194,2,Explicabo,red,542.27,1084.54
61194,2,Explicabo,red,542.27,1084.54
61194,1,Fuga,green,38.02,38.02
61194,2,Explicabo,red,542.27,1084.54
61194,1,Fuga,green,38.02,38.02
61194,1,Fuga,pink,62.21,62.21
61194,2,Explicabo,red,542.27,1084.54
61194,1,Fuga,green,38.02,38.02
61194,1,Fuga,pink,62.21,62.21
61194,1,Explicabo,blue,524.19,524.19
66787,1,Expedita,black,512.3,512.3
66787,1,Expedita,black,512.3,512.3
66787,4,Fuga,blue,40.09,160.36
66787,1,Expedita,black,512.3,512.3
66787,4,Fuga,blue,40.09,160.36
66787,1,Fuga,green,38.02,38.02
66787,1,Expedita,black,512.3,512.3
66787,4,Fuga,blue,40.09,160.36
66787,1,Fuga,green,38.02,38.02
66787,1,Expedita,blue,594.27,594.27
66787,1,Expedita,black,512.3,512.3
66787,4,Fuga,blue,40.09,160.36
66787,1,Fuga,green,38.02,38.02
66787,1,Expedita,blue,594.27,594.27
66787,3,Expedita,blue,594.27,1782.8
12279,1,Explicabo,green,497.08,497.08
12279,1,Explicabo,green,497.08,497.08
12279,3,Expedita,pink,922.14,2766.42
47647,4,Fuga,green,38.02,152.06
47647,4,Fuga,green,38.02,152.06
47647,2,Expedita,black,512.3,1024.6
47647,4,Fuga,green,38.02,152.06
47647,2,Expedita,black,512.3,1024.6
47647,3,Fuga,blue,40.09,120.27
47647,4,Fuga,green,38.02,152.06
47647,2,Expedita,black,512.3,1024.6
47647,3,Fuga,blue,40.09,120.27
47647,1,Fuga,green,38.02,38.02
47647,4,Fuga,green,38.02,152.06
47647,2,Expedita,black,512.3,1024.6
47647,3,Fuga,blue,40.09,120.27
47647,1,Fuga,green,38.02,38.02
47647,4,Explicabo,black,451.89,1807.56
85134,2,Expedita,blue,594.27,1188.54
45279,1,Explicabo,black,451.89,451.89
45279,1,Explicabo,black,451.89,451.89
45279,3,Expedita,red,614.76,1844.28
45279,1,Explicabo,black,451.89,451.89
45279,3,Expedita,red,614.76,1844.28
45279,2,Fuga,red,41.47,82.94
45279,1,Explicabo,black,451.89,451.89
45279,3,Expedita,red,614.76,1844.28
45279,2,Fuga,red,41.47,82.94
45279,1,Expedita,green,563.53,563.53
13088,4,Expedita,black,512.3,2049.2
13088,4,Expedita,black,512.3,2049.2
13088,4,Fuga,pink,62.21,248.83
14793,4,Expedita,blue,594.27,2377.07
14793,4,Expedita,blue,594.27,2377.07
14793,4,Explicabo,black,451.89,1807.56
14793,4,Expedita,blue,594.27,2377.07
14793,4,Explicabo,black,451.89,1807.56
14793,1,Fuga,green,38.02,38.02
14793,4,Expedita,blue,594.27,2377.07
14793,4,Explicabo,black,451.89,1807.56
14793,1,Fuga,green,38.02,38.02
14793,3,Expedita,blue,594.27,1782.8
14793,4,Expedita,blue,594.27,2377.07
14793,4,Explicabo,black,451.89,1807.56
14793,1,Fuga,green,38.02,38.02
14793,3,Expedita,blue,594.27,1782.8
14793,4,Deleniti,pink,160.81,643.25
22529,4,Fuga,red,41.47,165.89
22529,4,Fuga,red,41.47,165.89
22529,4,Fuga,pink,62.21,248.83
22529,4,Fuga,red,41.47,165.89
22529,4,Fuga,pink,62.21,248.83
22529,4,Expedita,blue,594.27,2377.07
22529,4,Fuga,red,41.47,165.89
22529,4,Fuga,pink,62.21,248.83
22529,4,Expedita,blue,594.27,2377.07
22529,4,Fuga,red,41.47,165.89
22529,4,Fuga,red,41.47,165.89
22529,4,Fuga,pink,62.21,248.83
22529,4,Expedita,blue,594.27,2377.07
22529,4,Fuga,red,41.47,165.89
22529,4,Deleniti,black,89.34,357.36
99096,2,Explicabo,blue,524.19,1048.38
99096,2,Explicabo,blue,524.19,1048.38
99096,2,Expedita,blue,594.27,1188.54
99096,2,Explicabo,blue,524.19,1048.38
99096,2,Expedita,blue,594.27,1188.54
99096,1,Fuga,red,41.47,41.47
99096,2,Explicabo,blue,524.19,1048.38
99096,2,Expedita,blue,594.27,1188.54
99096,1,Fuga,red,41.47,41.47
99096,2,Fuga,green,38.02,76.03
99096,2,Explicabo,blue,524.19,1048.38
99096,2,Expedita,blue,594.27,1188.54
99096,1,Fuga,red,41.47,41.47
99096,2,Fuga,green,38.02,76.03
99096,3,Expedita,blue,594.27,1782.8
35690,4,Fuga,pink,62.21,248.83
35690,4,Fuga,pink,62.21,248.83
35690,2,Deleniti,blue,103.63,207.27
35690,4,Fuga,pink,62.21,248.83
35690,2,Deleniti,blue,103.63,207.27
35690,3,Deleniti,green,98.27,294.82
67295,1,Fuga,blue,40.09,40.09
67295,1,Fuga,blue,40.09,40.09
67295,2,Expedita,green,563.53,1127.06
67295,1,Fuga,blue,40.09,40.09
67295,2,Expedita,green,563.53,1127.06
67295,1,Explicabo,pink,813.4,813.4
67295,1,Fuga,blue,40.09,40.09
67295,2,Expedita,green,563.53,1127.06
67295,1,Explicabo,pink,813.4,813.4
67295,1,Explicabo,black,451.89,451.89
12163,3,Deleniti,green,98.27,294.82
12163,3,Deleniti,green,98.27,294.82
12163,3,Deleniti,blue,103.63,310.9
12163,3,Deleniti,green,98.27,294.82
12163,3,Deleniti,blue,103.63,310.9
12163,1,Fuga,green,38.02,38.02
12163,3,Deleniti,green,98.27,294.82
12163,3,Deleniti,blue,103.63,310.9
12163,1,Fuga,green,38.02,38.02
12163,2,Deleniti,pink,160.81,321.62
12163,3,Deleniti,green,98.27,294.82
12163,3,Deleniti,blue,103.63,310.9
12163,1,Fuga,green,38.02,38.02
12163,2,Deleniti,pink,160.81,321.62
12163,3,Explicabo,pink,813.4,2440.21
57589,4,Deleniti,red,107.21,428.83
57589,4,Deleniti,red,107.21,428.83
57589,3,Expedita,green,563.53,1690.59
57589,4,Deleniti,red,107.21,428.83
57589,3,Expedita,green,563.53,1690.59
57589,3,Deleniti,black,89.34,268.02
57589,4,Deleniti,red,107.21,428.83
57589,3,Expedita,green,563.53,1690.59
57589,3,Deleniti,black,89.34,268.02
57589,1,Fuga,blue,40.09,40.09
57589,4,Deleniti,red,107.21,428.83
57589,3,Expedita,green,563.53,1690.59
57589,3,Deleniti,black,89.34,268.02
57589,1,Fuga,blue,40.09,40.09
57589,3,Fuga,red,41.47,124.42
10437,2,Deleniti,blue,103.63,207.27
27474,2,Deleniti,pink,160.81,321.62
27474,2,Deleniti,pink,160.81,321.62
27474,4,Explicabo,red,542.27,2169.07
27474,2,Deleniti,pink,160.81,321.62
27474,4,Explicabo,red,542.27,2169.07
27474,4,Explicabo,black,451.89,1807.56
27474,2,Deleniti,pink,160.81,321.62
27474,4,Explicabo,red,542.27,2169.07
27474,4,Explicabo,black,451.89,1807.56
27474,2,Expedita,pink,922.14,1844.28
14554,2,Deleniti,black,89.34,178.68
51145,2,Explicabo,red,542.27,1084.54
56841,2,Deleniti,pink,160.81,321.62
56841,2,Deleniti,pink,160.81,321.62
56841,2,Expedita,green,563.53,1127.06
56841,2,Deleniti,pink,160.81,321.62
56841,2,Expedita,green,563.53,1127.06
56841,2,Fuga,green,38.02,76.03
56841,2,Deleniti,pink,160.81,321.62
56841,2,Expedita,green,563.53,1127.06
56841,2,Fuga,green,38.02,76.03
56841,3,Explicabo,red,542.27,1626.8
56841,2,Deleniti,pink,160.81,321.62
56841,2,Expedita,green,563.53,1127.06
56841,2,Fuga,green,38.02,76.03
56841,3,Explicabo,red,542.27,1626.8
56841,3,Explicabo,green,497.08,1491.24
15848,1,Explicabo,pink,813.4,813.4
15848,1,Explicabo,pink,813.4,813.4
15848,2,Explicabo,green,497.08,994.16
15848,1,Explicabo,pink,813.4,813.4
15848,2,Explicabo,green,497.08,994.16
15848,2,Expedita,red,614.76,1229.52
15848,1,Explicabo,pink,813.4,813.4
15848,2,Explicabo,green,497.08,994.16
15848,2,Expedita,red,614.76,1229.52
15848,4,Deleniti,pink,160.81,643.25
38170,2,Fuga,blue,40.09,80.18
38170,2,Fuga,blue,40.09,80.18
38170,4,Explicabo,red,542.27,2169.07
38170,2,Fuga,blue,40.09,80.18
38170,4,Explicabo,red,542.27,2169.07
38170,1,Explicabo,pink,813.4,813.4
38170,2,Fuga,blue,40.09,80.18
38170,4,Explicabo,red,542.27,2169.07
38170,1,Explicabo,pink,813.4,813.4
38170,4,Explicabo,black,451.89,1807.56
54318,3,Fuga,black,34.56,103.68
54318,3,Fuga,black,34.56,103.68
54318,3,Expedita,red,614.76,1844.28
54318,3,Fuga,black,34.56,103.68
54318,3,Expedita,red,614.76,1844.28
54318,4,Deleniti,blue,103.63,414.54
54318,3,Fuga,black,34.56,103.68
54318,3,Expedita,red,614.76,1844.28
54318,4,Deleniti,blue,103.63,414.54
54318,3,Explicabo,blue,524.19,1572.58
54318,3,Fuga,black,34.56,103.68
54318,3,Expedita,red,614.76,1844.28
54318,4,Deleniti,blue,103.63,414.54
54318,3,Explicabo,blue,524.19,1572.58
54318,3,Deleniti,black,89.34,268.02
17493,2,Expedita,red,614.76,1229.52
17493,2,Expedita,red,614.76,1229.52
17493,2,Deleniti,blue,103.63,207.27
17493,2,Expedita,red,614.76,1229.52
17493,2,Deleniti,blue,103.63,207.27
17493,3,Expedita,blue,594.27,1782.8
17493,2,Expedita,red,614.76,1229.52
17493,2,Deleniti,blue,103.63,207.27
17493,3,Expedita,blue,594.27,1782.8
17493,2,Explicabo,red,542.27,1084.54
17493,2,Expedita,red,614.76,1229.52
17493,2,Deleniti,blue,103.63,207.27
17493,3,Expedita,blue,594.27,1782.8
17493,2,Explicabo,red,542.27,1084.54
17493,3,Expedita,red,614.76,1844.28
16552,4,Explicabo,blue,524.19,2096.77
16552,4,Explicabo,blue,524.19,2096.77
16552,4,Deleniti,black,89.34,357.36
16552,4,Explicabo,blue,524.19,2096.77
16552,4,Deleniti,black,89.34,357.36
16552,1,Deleniti,red,107.21,107.21
16552,4,Explicabo,blue,524.19,2096.77
16552,4,Deleniti,black,89.34,357.36
16552,1,Deleniti,red,107.21,107.21
16552,3,Expedita,pink,922.14,2766.42
16552,4,Explicabo,blue,524.19,2096.77
16552,4,Deleniti,black,89.34,357.36
16552,1,Deleniti,red,107.21,107.21
16552,3,Expedita,pink,922.14,2766.42
16552,2,Deleniti,green,98.27,196.55
24329,2,Fuga,black,34.56,69.12
74523,2,Expedita,red,614.76,1229.52
10585,2,Expedita,green,563.53,1127.06
10585,2,Expedita,green,563.53,1127.06
10585,4,Expedita,pink,922.14,3688.56
10585,2,Expedita,green,563.53,1127.06
10585,4,Expedita,pink,922.14,3688.56
10585,1,Explicabo,blue,524.19,524.19
74597,2,Deleniti,black,89.34,178.68
74597,2,Deleniti,black,89.34,178.68
74597,1,Fuga,black,34.56,34.56
74597,2,Deleniti,black,89.34,178.68
74597,1,Fuga,black,34.56,34.56
74597,1,Explicabo,green,497.08,497.08
74597,2,Deleniti,black,89.34,178.68
74597,1,Fuga,black,34.56,34.56
74597,1,Explicabo,green,497.08,497.08
